0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
16,13648,13648,0,0,14237,14237,14950,14950,15638,15638,15337,15337,14212,14212
15,0,0,0,0,14795,14795,13924,13924,15639,15639,16104,16104,14508,14508
14,0,0,0,0,15453,15453,14660,14660,15311,15311,16469,16469,15482,15482
13,10222,10222,13654,13654,15910,15910,15484,15484,14537,14537,16765,16765,16114,16114
12,14651,14651,13740,13740,16477,16477,15767,15767,16663,16663,17129,17129,16700,16700
11,13648,13648,13648,13648,17425,17425,16595,16595,17893,17893,18065,18065,17175,17175
10,17328,17328,21530,21530,18984,18984,18638,18638,19921,19921,19916,19916,18960,18960
9,24270,24270,16551,16551,18625,18625,18634,18634,20036,20036,20135,20135,19013,19013
8,16208,16208,11586,11586,17538,17538,17793,17793,19664,19664,19988,19988,18790,18790
7,15300,15300,18040,18040,18029,18029,18912,18912,19504,19504,20426,20426,19323,19323
6,18197,18197,18223,18223,18588,18588,19839,19839,19782,19782,20953,20953,19701,19701
5,16434,16434,20644,20644,19661,19661,21219,21219,21204,21204,22805,22805,21529,21529
4,22689,22689,20577,20577,19690,19690,20995,20995,21137,21137,22894,22894,21724,21724
3,23858,23858,20753,20753,20906,20906,21280,21280,21257,21257,23057,23057,21764,21764
2,20315,20315,20977,20977,21233,21233,21490,21490,21035,21035,22958,22958,21891,21891
1,21754,21754,20808,20808,21417,21417,21557,21557,21201,21201,23019,23019,21839,21839
0,24827,24827,21276,21276,21717,21717,22253,22253,21929,21929,23565,23565,22429,22429
